anon_learner_id,course_title,domain,category,level,course_length_hours,certification_type,completion_rate_percent,score_obtained_percent,duration_spent_hours,lms_source,course_start,course_end
3b1e23f42d18,Project Management Essentials,Computer Science,Core,Beginner,3.87,None,21.37,52.61,1.05,Sakai,2023-06-04,2023-06-04
02708a55823f,Machine Learning Fundamentals,Security,Elective,Beginner,3.23,Certificate of Completion,31.24,88.31,0.99,Canvas,2026-06-21,2026-06-21
7d7f6fcd0e1c,Database Design,Computer Science,Elective,Beginner,6.32,Certificate of Completion,17.18,48.78,0.85,Canvas,2026-10-08,2026-10-08
e5bc186cb5c5,Cybersecurity Basics,Security,Workshop,Intermediate,40.4,Certificate of Completion,52.86,100.0,22.56,Open edX,2023-01-24,2023-01-25
177e167a42ec,Instructional Design Principles,Computer Science,Core,Beginner,12.06,None,53.31,77.89,5.32,Blackboard,2023-02-06,2023-02-06
1fc0a07984ff,Instructional Design Principles,Security,Core,Intermediate,1.82,None,35.17,55.59,0.63,Sakai,2024-05-06,2024-05-06
75720339649f,Advanced Python Programming,Design,Elective,Beginner,3.93,Certificate of Completion,46.75,67.0,2.35,Chamilo,2023-05-29,2023-05-29
2035c7727934,Project Management Essentials,Computer Science,Certification,Beginner,6.86,Certificate of Completion,74.11,100.0,5.65,Open edX,2023-09-02,2023-09-02
5c241742c651,Cybersecurity Basics,Design,Certification,Intermediate,6.4,Professional Certificate,56.94,71.62,4.37,Brightspace,2024-03-08,2024-03-08
8784decfd3f3,Database Design,Business,Seminar,Beginner,1.79,Professional Certificate,6.6,,0.12,Chamilo,2023-04-18,2023-04-18
9f272a6b58d1,Machine Learning Fundamentals,Statistics,Core,Intermediate,19.25,Certificate of Completion,59.21,95.99,8.43,Brightspace,2024-04-28,2024-04-28
719b98020200,Pedagogy in Digital Learning,Data Science,Elective,Intermediate,2.1,Professional Certificate,52.89,88.5,1.12,Blackboard,2023-07-22,2023-07-22
0072b332ce23,Database Design,Computer Science,Certification,Intermediate,7.2,Badge,15.99,81.34,1.47,Open edX,2024-05-31,2024-05-31
cbc66433e6af,Cybersecurity Basics,Business,Elective,Expert,5.32,Badge,18.03,78.86,0.93,Brightspace,2026-09-30,2026-09-30
9362100a4374,Statistics for Research,Security,Elective,Beginner,11.58,Badge,42.52,71.21,5.52,Sakai,2024-08-03,2024-08-03
25132810b4be,Statistics for Research,Business,Certification,Advanced,4.1,Badge,9.79,,0.3,Brightspace,2026-01-27,2026-01-27
7d58fda68ff1,Statistics for Research,Education,Certification,Intermediate,5.46,Certificate of Completion,47.4,75.04,2.08,Moodle,2028-12-02,2028-12-02
b8ab6ec1a1c6,Cloud Computing Fundamentals,Cloud,Seminar,Beginner,8.29,Certificate of Completion,7.21,,0.56,Chamilo,2023-02-13,2023-02-13
6b2dd4ad268b,Machine Learning Fundamentals,Education,Elective,Intermediate,1.62,None,14.89,74.38,0.18,Canvas,2023-08-09,2023-08-09
1477ddeaea0c,Database Design,Statistics,Core,Beginner,6.38,Diploma,19.1,84.9,1.14,Moodle,2023-04-02,2023-04-02
f1d7e2f68010,Statistics for Research,Computer Science,Core,Beginner,10.88,Certificate of Completion,66.09,84.75,7.99,Blackboard,2024-11-14,2024-11-14
74039f133a64,Cloud Computing Fundamentals,Cloud,Core,Advanced,7.42,Badge,6.97,,0.59,Chamilo,2023-03-11,2023-03-11
bfd138bad40a,Introduction to Data Science,Cloud,Seminar,Beginner,8.96,Professional Certificate,52.83,69.41,6.06,Sakai,2024-05-29,2024-05-29
b7fbcb8a0e36,Database Design,Design,Elective,Beginner,5.7,Professional Certificate,76.52,43.57,4.17,Brightspace,2023-10-24,2023-10-24
9b9c46cb28f8,User Experience Design,Statistics,Core,Beginner,2.81,None,20.44,77.16,0.69,Brightspace,2025-03-21,2025-03-21
960d59dd49f2,Pedagogy in Digital Learning,Statistics,Certification,Intermediate,15.76,Certificate of Completion,89.42,89.99,16.7,Moodle,2026-09-08,2026-09-08
ec3ee8fce8a2,Cloud Computing Fundamentals,Business,Core,Intermediate,3.61,Professional Certificate,61.76,67.33,2.46,Brightspace,2023-03-28,2023-03-28
75a4888ed55f,Machine Learning Fundamentals,Business,Core,Beginner,5.06,Professional Certificate,85.92,90.4,5.61,Canvas,2027-04-02,2027-04-02
729a5a2a1a74,Web Development Bootcamp,Security,Seminar,Beginner,5.16,None,17.85,61.71,0.99,Moodle,2023-08-31,2023-08-31
2cb878801437,User Experience Design,Data Science,Core,Beginner,7.62,Diploma,53.22,63.87,3.19,Brightspace,2025-08-20,2025-08-20
8a6210f0a374,Pedagogy in Digital Learning,Data Science,Workshop,Intermediate,1.61,Professional Certificate,23.78,77.81,0.49,Blackboard,2023-02-25,2023-02-25
4416b59ee0f7,Project Management Essentials,Design,Core,Advanced,1.09,None,98.25,81.39,1.25,Open edX,2024-07-16,2024-07-16
f8e9d5ff0451,Advanced Python Programming,Cloud,Elective,Intermediate,11.29,Certificate of Completion,60.82,88.61,7.16,Moodle,2025-12-30,2025-12-30
178936b6eaf2,Project Management Essentials,Statistics,Seminar,Beginner,2.17,Certificate of Completion,51.41,100.0,1.2,Blackboard,2025-01-26,2025-01-26
116e06f3a631,Cloud Computing Fundamentals,Computer Science,Core,Beginner,10.93,Certificate of Completion,47.5,49.67,4.64,Moodle,2025-01-02,2025-01-02
6ebb5b41ead4,Project Management Essentials,Cloud,Core,Advanced,18.01,Badge,67.5,74.65,13.23,Moodle,2023-03-06,2023-03-06
58529b522947,Cybersecurity Basics,Security,Certification,Advanced,1.15,Badge,37.92,86.63,0.52,Sakai,2023-04-01,2023-04-01
81e0185df228,Introduction to Data Science,Statistics,Core,Beginner,6.52,Certificate of Completion,74.91,59.57,4.96,Open edX,2023-11-10,2023-11-10
be25c8367ca9,Pedagogy in Digital Learning,Statistics,Core,Beginner,3.12,Professional Certificate,44.32,85.13,1.59,Totara,2023-08-26,2023-08-26
9dd7926bafc5,Machine Learning Fundamentals,Data Science,Core,Beginner,4.16,Certificate of Completion,74.45,76.92,3.55,Open edX,2024-03-16,2024-03-16
7c0e20132066,Cloud Computing Fundamentals,Statistics,Core,Beginner,21.05,Professional Certificate,74.94,81.04,13.23,Moodle,2023-02-07,2023-02-07
d361db7e1f1c,Project Management Essentials,Business,Workshop,Intermediate,12.25,Certificate of Completion,17.23,100.0,2.15,Totara,2023-05-10,2023-05-10
aae61562e960,Educational Psychology,Business,Core,Beginner,8.51,Certificate of Completion,69.54,87.77,6.6,Brightspace,2023-04-27,2023-04-27
cdbc0f2df135,Web Development Bootcamp,Cloud,Elective,Advanced,12.64,Diploma,34.66,92.15,3.92,Moodle,2023-10-11,2023-10-11
92aa1e78da61,Project Management Essentials,Cloud,Core,Advanced,4.26,Certificate of Completion,79.82,57.98,4.31,Moodle,2026-09-29,2026-09-29
edecb50281a2,Machine Learning Fundamentals,Business,Core,Advanced,7.56,None,40.36,69.99,3.95,Chamilo,2024-03-03,2024-03-03
689d4b929fa0,Statistics for Research,Cloud,Workshop,Beginner,10.57,Certificate of Completion,81.03,58.43,9.57,Totara,2023-02-08,2023-02-08
13d03f5e7818,Educational Psychology,Cloud,Seminar,Expert,13.37,None,27.66,67.06,2.71,Moodle,2023-08-25,2023-08-25
aba9429826fe,Web Development Bootcamp,Business,Core,Beginner,2.93,None,63.57,69.93,2.01,Brightspace,2023-06-03,2023-06-03
f5509b88ddbc,Cybersecurity Basics,Education,Core,Beginner,5.59,Certificate of Completion,95.35,67.41,3.96,Blackboard,2023-03-02,2023-03-02
d92902956fc6,User Experience Design,Business,Workshop,Beginner,4.56,Diploma,88.04,66.6,3.48,Canvas,2023-07-05,2023-07-05
b72e8fb6361e,User Experience Design,Data Science,Elective,Advanced,5.73,Certificate of Completion,51.89,72.06,2.65,Open edX,2023-03-07,2023-03-07
b2bca04fc41a,Project Management Essentials,Computer Science,Certification,Beginner,7.4,None,66.67,49.39,4.62,Sakai,2023-06-07,2023-06-07
a7c45c4a7e3b,Web Development Bootcamp,Education,Elective,Beginner,6.76,None,25.09,57.54,1.78,Chamilo,2025-06-24,2025-06-24
9096045eb72d,Educational Psychology,Security,Elective,Advanced,7.74,Certificate of Completion,11.65,100.0,0.96,Blackboard,2023-12-20,2023-12-20
395323ed68b6,Educational Psychology,Cloud,Core,Intermediate,8.21,Certificate of Completion,35.81,75.8,3.69,Totara,2023-11-04,2023-11-04
aec786904fa5,Educational Psychology,Education,Elective,Advanced,9.57,None,48.28,93.14,5.2,Canvas,2023-03-01,2023-03-01
6dc1a26e52e5,Cloud Computing Fundamentals,Education,Elective,Beginner,3.82,Badge,32.44,77.04,1.05,Moodle,2023-12-18,2023-12-18
ba60a7ea340c,Database Design,Computer Science,Certification,Beginner,2.81,Professional Certificate,27.94,72.48,1.0,Sakai,2023-03-21,2023-03-21
b8824cf82301,Introduction to Data Science,Business,Seminar,Beginner,12.44,None,52.43,80.73,4.75,Brightspace,2023-07-20,2023-07-20
dd684936df80,Instructional Design Principles,Statistics,Certification,Advanced,9.98,Badge,65.26,83.1,5.46,Open edX,2023-04-12,2023-04-12
c7726adaf8c4,Instructional Design Principles,Education,Certification,Advanced,13.68,Certificate of Completion,65.73,48.06,8.33,Brightspace,2024-10-28,2024-10-28
48c3fcdc64d0,Machine Learning Fundamentals,Cloud,Certification,Intermediate,5.45,Professional Certificate,85.49,75.07,4.73,Blackboard,2024-06-30,2024-06-30
a6011b6955c2,Statistics for Research,Design,Elective,Intermediate,16.69,Diploma,5.08,,1.03,Moodle,2023-09-15,2023-09-15
16b4b65f2c98,Machine Learning Fundamentals,Cloud,Certification,Intermediate,2.14,None,48.47,100.0,1.14,Brightspace,2023-11-23,2023-11-23
d30fea415f33,Educational Psychology,Data Science,Core,Beginner,4.91,None,30.21,55.7,1.27,Moodle,2024-04-12,2024-04-12
e0be85cefcdf,Machine Learning Fundamentals,Computer Science,Seminar,Advanced,3.93,Certificate of Completion,55.07,86.84,2.44,Open edX,2023-03-17,2023-03-17
9e136209de09,Statistics for Research,Business,Certification,Beginner,1.4,Professional Certificate,63.37,52.56,0.97,Moodle,2023-05-28,2023-05-28
5abcbef7848e,Educational Psychology,Business,Certification,Beginner,2.48,Certificate of Completion,84.46,82.39,2.44,Open edX,2024-07-21,2024-07-21
f8e763b384aa,Cybersecurity Basics,Education,Core,Advanced,14.31,None,67.76,66.66,10.45,Blackboard,2023-02-05,2023-02-05
300a24e69aa6,Cloud Computing Fundamentals,Data Science,Workshop,Advanced,8.79,Certificate of Completion,73.7,52.5,7.89,Moodle,2023-05-18,2023-05-18
f9d1b9ac52fd,Statistics for Research,Education,Core,Intermediate,6.34,Certificate of Completion,31.57,66.91,1.61,Totara,2026-11-04,2026-11-04
daf2a0a2fd63,Pedagogy in Digital Learning,Security,Core,Beginner,9.24,Certificate of Completion,47.68,100.0,3.74,Moodle,2023-10-31,2023-10-31
076525869324,User Experience Design,Statistics,Workshop,Beginner,9.04,None,73.95,60.73,5.37,Blackboard,2024-01-09,2024-01-09
160726226874,Introduction to Data Science,Cloud,Elective,Beginner,5.45,Diploma,93.99,86.52,5.53,Sakai,2023-02-05,2023-02-05
04ae7b5a8f84,Instructional Design Principles,Statistics,Seminar,Beginner,6.18,None,73.65,73.28,4.95,Blackboard,2024-01-30,2024-01-30
2f9d7e67f370,Cybersecurity Basics,Data Science,Core,Intermediate,12.67,Professional Certificate,66.79,59.45,7.56,Canvas,2023-03-04,2023-03-04
2194568d0d2e,User Experience Design,Computer Science,Core,Intermediate,11.64,None,34.74,68.23,5.01,Moodle,2023-02-19,2023-02-19
767d19fca703,Advanced Python Programming,Business,Core,Intermediate,3.33,Certificate of Completion,64.73,75.75,2.43,Chamilo,2023-04-30,2023-04-30
b4db6cdf1a68,Database Design,Design,Elective,Intermediate,3.9,Certificate of Completion,79.83,56.15,3.2,Moodle,2023-02-16,2023-02-16
6d0159330a4f,Cybersecurity Basics,Business,Elective,Intermediate,4.5,None,56.45,91.21,1.82,Brightspace,2023-02-04,2023-02-04
2966e50c470b,Statistics for Research,Computer Science,Core,Advanced,5.81,Diploma,93.66,75.87,5.19,Sakai,2025-06-19,2025-06-19
e8bb9006fe82,Introduction to Data Science,Statistics,Elective,Intermediate,2.37,Certificate of Completion,13.04,100.0,0.33,Open edX,2023-01-18,2023-01-18
4e0d1dcb26c0,Machine Learning Fundamentals,Computer Science,Workshop,Intermediate,4.02,None,53.38,80.78,1.76,Moodle,2023-07-08,2023-07-08
efb6fc7a93bc,Statistics for Research,Security,Core,Advanced,4.88,None,76.72,64.73,2.96,Chamilo,2023-01-14,2023-01-14
8a794d79bc9c,User Experience Design,Statistics,Core,Beginner,3.44,Certificate of Completion,33.54,59.68,1.41,Blackboard,2023-09-03,2023-09-03
f909faa1bc5a,Introduction to Data Science,Data Science,Certification,Intermediate,7.13,Diploma,49.59,75.29,3.07,Sakai,2023-06-20,2023-06-20
24d3326008ae,Cybersecurity Basics,Data Science,Workshop,Beginner,9.74,Professional Certificate,24.04,56.95,1.86,Moodle,2023-01-03,2023-01-03
81c344e9f4d4,Advanced Python Programming,Security,Core,Advanced,13.02,Professional Certificate,22.53,69.98,2.61,Brightspace,2028-03-19,2028-03-19
762282ad7f14,Instructional Design Principles,Computer Science,Certification,Advanced,5.11,Professional Certificate,65.18,71.18,4.15,Moodle,2024-04-17,2024-04-17
8e9b4be25892,Advanced Python Programming,Statistics,Certification,Advanced,2.19,Certificate of Completion,85.22,87.94,1.8,Canvas,2023-12-30,2023-12-30
3f015bf58eb9,Advanced Python Programming,Education,Elective,Expert,15.17,Certificate of Completion,34.26,92.14,4.44,Sakai,2024-03-25,2024-03-25
9f581db591fb,Educational Psychology,Business,Seminar,Beginner,19.11,None,58.4,70.42,13.99,Blackboard,2029-09-26,2029-09-26
1eed11a73748,Pedagogy in Digital Learning,Computer Science,Elective,Beginner,2.53,None,37.99,100.0,0.94,Moodle,2025-05-09,2025-05-09
b309b86db347,Pedagogy in Digital Learning,Education,Elective,Intermediate,5.66,Certificate of Completion,54.8,50.78,3.98,Moodle,2024-03-08,2024-03-08
a886818414f6,Project Management Essentials,Statistics,Elective,Intermediate,4.36,Certificate of Completion,43.36,87.64,1.67,Sakai,2023-01-06,2023-01-06
1aa47d7eecde,Pedagogy in Digital Learning,Design,Core,Beginner,17.63,Certificate of Completion,74.14,74.06,10.24,Brightspace,2026-01-24,2026-01-24
ec8cf5c2a864,Machine Learning Fundamentals,Data Science,Workshop,Advanced,2.19,Diploma,85.64,85.54,1.95,Open edX,2023-03-10,2023-03-10
b9e3a134ece0,Project Management Essentials,Data Science,Core,Intermediate,3.39,None,52.56,72.82,1.39,Brightspace,2023-05-29,2023-05-29
66124ec44d08,Database Design,Cloud,Workshop,Advanced,16.56,None,74.08,74.24,11.81,Moodle,2023-11-17,2023-11-17
5832f8e79600,Advanced Python Programming,Cloud,Core,Intermediate,5.39,Certificate of Completion,72.02,69.88,2.91,Open edX,2027-07-10,2027-07-10
684f888a71e9,Pedagogy in Digital Learning,Business,Core,Beginner,5.91,None,41.59,86.99,2.8,Brightspace,2024-04-20,2024-04-20
39249f2d1b9f,Web Development Bootcamp,Statistics,Core,Advanced,5.77,Certificate of Completion,15.47,84.73,0.98,Brightspace,2023-12-04,2023-12-04
842a62cb755a,Statistics for Research,Design,Elective,Beginner,4.41,Badge,86.25,72.13,3.29,Sakai,2023-11-21,2023-11-21
9ae0bcc84ed5,User Experience Design,Education,Core,Beginner,3.94,Professional Certificate,61.23,100.0,2.54,Chamilo,2023-03-19,2023-03-19
524118cb26d0,Statistics for Research,Education,Core,Beginner,3.1,None,91.33,51.4,2.93,Chamilo,2024-04-16,2024-04-16
0a79567185e6,Instructional Design Principles,Data Science,Certification,Beginner,9.03,None,56.31,68.79,5.88,Sakai,2023-01-21,2023-01-21
97b29098685e,Pedagogy in Digital Learning,Business,Core,Advanced,6.1,Certificate of Completion,93.5,44.72,4.19,Blackboard,2024-07-27,2024-07-27
798c96558ed6,Project Management Essentials,Computer Science,Elective,Intermediate,10.16,Professional Certificate,36.08,68.6,4.02,Brightspace,2023-04-26,2023-04-26
384dd27e9cce,Database Design,Business,Core,Beginner,2.75,Professional Certificate,66.0,76.5,2.22,Chamilo,2023-06-01,2023-06-01
5165bae20152,Pedagogy in Digital Learning,Statistics,Core,Beginner,8.03,Professional Certificate,55.2,92.31,4.3,Open edX,2023-01-27,2023-01-27
0b403a639df8,Educational Psychology,Education,Elective,Beginner,7.69,None,49.37,70.91,3.8,Blackboard,2023-08-26,2023-08-26
791d9a58a858,Pedagogy in Digital Learning,Statistics,Certification,Advanced,3.69,None,62.13,43.69,2.83,Moodle,2024-12-21,2024-12-21
093e4b25e683,Educational Psychology,Design,Core,Intermediate,4.53,None,78.48,84.25,3.5,Moodle,2023-10-19,2023-10-19
3c81cca90e7a,Advanced Python Programming,Data Science,Elective,Intermediate,9.06,None,72.49,83.82,6.68,Blackboard,2023-02-20,2023-02-20
198d3fa2b4ce,Database Design,Data Science,Core,Beginner,9.49,Certificate of Completion,66.76,69.23,5.55,Moodle,2023-05-12,2023-05-12
9f5a7f1b0402,Instructional Design Principles,Data Science,Core,Intermediate,4.68,Certificate of Completion,69.4,89.77,2.28,Blackboard,2028-01-05,2028-01-05
f2c7e5210a32,User Experience Design,Education,Elective,Advanced,2.78,None,31.6,79.34,0.76,Moodle,2023-08-24,2023-08-24
a732a745dd75,Pedagogy in Digital Learning,Cloud,Elective,Beginner,4.09,None,83.74,82.85,3.56,Chamilo,2023-01-29,2023-01-29
68f770fba187,Instructional Design Principles,Design,Elective,Intermediate,21.67,Certificate of Completion,47.01,56.35,10.66,Totara,2023-01-18,2023-01-18
a0345a289621,Cloud Computing Fundamentals,Design,Elective,Advanced,6.45,Certificate of Completion,14.36,95.01,0.75,Sakai,2024-10-29,2024-10-29
551e45a174fe,Introduction to Data Science,Cloud,Core,Intermediate,9.61,Certificate of Completion,45.49,63.69,5.39,Chamilo,2023-10-24,2023-10-24
f306a1dc5818,Machine Learning Fundamentals,Security,Workshop,Beginner,17.04,Certificate of Completion,24.25,58.11,2.94,Moodle,2024-05-27,2024-05-27
76ac6cb876bb,Database Design,Data Science,Elective,Intermediate,3.56,Certificate of Completion,30.89,80.85,0.78,Brightspace,2023-10-05,2023-10-05
a34a88b51bfe,Advanced Python Programming,Security,Core,Advanced,5.62,Professional Certificate,76.32,82.06,3.66,Chamilo,2023-08-25,2023-08-25
679049fa2d43,Advanced Python Programming,Data Science,Core,Beginner,18.13,None,42.2,65.88,6.99,Totara,2026-01-05,2026-01-05
1efa21900d76,Cloud Computing Fundamentals,Statistics,Elective,Beginner,3.32,Badge,44.18,60.87,1.32,Brightspace,2023-09-12,2023-09-12
d438f8c72001,Educational Psychology,Cloud,Elective,Intermediate,2.49,Professional Certificate,42.37,73.11,1.1,Chamilo,2026-08-05,2026-08-05
77300623ae32,Statistics for Research,Security,Certification,Beginner,1.3,Certificate of Completion,47.17,100.0,0.48,Sakai,2023-06-16,2023-06-16
8d4fede9a661,Educational Psychology,Security,Elective,Advanced,10.99,Certificate of Completion,30.62,80.57,3.7,Moodle,2024-09-16,2024-09-16
9c147f47eba3,Educational Psychology,Statistics,Elective,Beginner,5.59,Certificate of Completion,65.63,78.97,4.05,Chamilo,2023-09-13,2023-09-13
244ad1f9dd50,Project Management Essentials,Design,Core,Intermediate,5.46,Badge,81.77,71.6,4.43,Moodle,2023-11-05,2023-11-05
b72fd2fa1ca3,Introduction to Data Science,Computer Science,Seminar,Beginner,10.19,Professional Certificate,89.93,73.91,7.95,Blackboard,2023-02-04,2023-02-04
59d464c449e4,Database Design,Data Science,Core,Advanced,6.51,Badge,19.72,83.96,0.99,Moodle,2023-01-14,2023-01-14
33e15750afc6,Project Management Essentials,Statistics,Core,Beginner,6.2,None,57.27,61.35,4.13,Chamilo,2027-07-04,2027-07-04
bc1d33a6e7ff,Web Development Bootcamp,Data Science,Core,Intermediate,3.75,Badge,79.25,74.35,3.02,Canvas,2024-06-14,2024-06-14
363a1615b0df,Web Development Bootcamp,Business,Elective,Beginner,4.39,Certificate of Completion,31.3,70.82,1.1,Blackboard,2023-11-06,2023-11-06
3226c7729c6f,Machine Learning Fundamentals,Security,Workshop,Beginner,1.19,Badge,40.97,68.95,0.41,Canvas,2023-06-07,2023-06-07
2573345ebbc4,Cybersecurity Basics,Statistics,Certification,Beginner,6.69,Professional Certificate,46.91,99.42,3.57,Sakai,2023-03-25,2023-03-25
cba056ea383a,Advanced Python Programming,Statistics,Seminar,Advanced,18.38,Certificate of Completion,56.5,77.77,13.48,Canvas,2025-06-15,2025-06-15
b862fd122d7f,Instructional Design Principles,Statistics,Certification,Advanced,11.67,Certificate of Completion,30.73,99.92,4.19,Blackboard,2023-02-04,2023-02-04
2d73382e54a7,Instructional Design Principles,Data Science,Elective,Intermediate,8.04,None,1.17,,0.11,Brightspace,2024-09-23,2024-09-23
